503581981 322 27.0 13.3   .000000  7.6-99.9-99.9-99.9 8.8 7313.8 54 11.81 11  8.818.2 3.8
503581981 323 26.4 15.5   .000000 10.3-99.9-99.9-99.9 7.1 5915.2 57 13.20  7  5.615.7 3.3
503581981 324 22.9 13.5   .000000  7.9-99.9-99.9-99.9 9.4 7912.4 58 10.11 11  8.818.8 3.6
503581981 325 28.0 14.7   .000000  8.8-99.9-99.9-99.9 8.3 7016.3 63 14.30  8  6.417.1 3.5
503581981 326 30.7 16.9   .000000 12.2-99.9-99.9-99.9 8.9 7520.0 66 17.51  6  4.817.9 3.6
503581981 327 29.7 19.5   .000000 16.7-99.9-99.9-99.9 7.8 6619.3 64 16.90 13 10.416.2 4.2
503581981 328 26.6 18.0 29.411000 19.6-99.9-99.9-99.9 2.8 2422.1 83 19.10  6  4.8 9.2 2.1
503581981 329 21.9 18.0   .311000 17.0-99.9-99.9-99.9  .2  219.5 89 17.10 11  8.8 5.6 1.7
503581981 330 22.1 16.1   .310000 15.7-99.9-99.9-99.9 4.6 3914.2 70 12.21  9  7.211.5 2.7
503581981 331 24.6 10.8   .001000  6.0-99.9-99.9-99.9 6.7 5717.5 78 15.40 11  8.814.3 2.3
503581981 4 1 24.0 18.3   .911000 15.6-99.9-99.9-99.9 2.6 2217.9 74 15.80  9  7.2 8.7 2.4
503581981 4 2 24.5 16.7  9.611000 11.6-99.9-99.9-99.9 9.3 8017.4 68 15.31 13 10.417.6 3.4
503581981 4 3 23.8 16.4   .001100 16.1-99.9-99.9-99.9 5.3 4616.3 77 14.31  7  5.612.1 2.5
503581981 4 4 25.0 11.2   .000000  7.6-99.9-99.9-99.9 9.7 8417.0 77 15.01  3  2.417.9 2.4
503581981 4 5 27.0 13.5   .000000  8.2-99.9-99.9-99.9 9.5 8217.1 68 15.01  2  1.617.5 2.6
503581981 4 6 23.1 17.1  7.711100 13.0-99.9-99.9-99.9 1.1 1019.1 80 16.81  7  5.6 6.4 1.7
503581981 4 7 27.0 17.2   .000000 14.0-99.9-99.9-99.910.1 8818.6 70 16.41  4  3.218.1 3.0
503581981 4 8 25.6 17.2   .000000 13.0-99.9-99.9-99.9 2.9 2522.2 80 19.21  9  7.2 8.6 1.8
503581981 4 9 24.6 20.4   .000000 19.9-99.9-99.9-99.9  .9  821.8 83 18.90 10  8.0 6.0 1.9
503581981 410 24.3 19.3 12.311100 16.6-99.9-99.9-99.9  .0  022.7 85 19.51  6  4.8 4.8 1.3
503581981 411 24.5 19.9   .001100 19.0-99.9-99.9-99.9 2.4 2122.1 86 19.10  2  1.6 7.8 1.6
503581981 412 23.6 15.3   .000000 11.9-99.9-99.9-99.9 4.3 3819.0 85 16.71  4  3.210.1 1.7
503581981 413 22.4 12.9   .000000 11.0-99.9-99.9-99.9 9.4 8413.8 70 11.81 13 10.416.4 2.8
503581981 414 19.3 12.0   .000000 10.2-99.9-99.9-99.9 4.4 3914.3 76 12.30 13 10.410.1 1.9
503581981 415 21.3 11.1   .000000  9.2-99.9-99.9-99.9 3.3 3014.9 74 12.91  6  4.8 8.6 1.5
503581981 416 22.2 12.5   .000000 17.8-99.9-99.9-99.9 9.6 8612.9 61 10.71 14 11.216.3 2.9
503581981 417 22.7 13.9   .000000  8.7-99.9-99.9-99.910.4 9415.5 70 13.51  9  7.217.2 2.5
503581981 418 23.6 12.2   .000000  8.2-99.9-99.9-99.9 9.9 8914.1 71 12.11  2  1.616.4 2.0
503581981 419 20.4 10.8   .000000  7.0-99.9-99.9-99.9 8.8 8012.9 75 10.71  6  4.815.0 1.9
503581981 420 21.0  5.8   .000000  1.9-99.9-99.9-99.9 8.5 7712.4 74 10.11  5  4.014.5 1.5
503581981 421 20.4 12.4  5.311000  8.8-99.9-99.9-99.9  .0  017.4 86 15.31  1   .8 4.3  .8
503581981 422 19.5 14.5   .000000 11.2-99.9-99.9-99.9  .8  716.3 87 14.30  3  2.4 5.2 1.1
503581981 423 17.1  8.9   .000000  9.5-99.9-99.9-99.9 9.6 88 9.4 63  6.11 23 18.415.5 2.9
503581981 424 17.5  2.2   .000000 -2.2-99.9-99.9-99.9 8.6 7910.0 71  7.01  2  1.614.2 1.1
503581981 425 18.6  8.7   .000000  3.7-99.9-99.9-99.9 4.4 4113.9 73 11.90 11  8.8 9.2 1.2
503581981 426 20.7 13.3   .000000 14.3-99.9-99.9-99.9 6.0 5513.7 76 11.61  9  7.211.0 1.9
503581981 427 20.7  8.8  2.011000  5.5-99.9-99.9-99.9 6.3 5812.8 76 10.61  2  1.611.3 1.3
503581981 428 17.9  9.1  9.810000  6.0-99.9-99.9-99.9 2.9 2713.5 89 11.41  4  3.2 7.3 1.0
503581981 429 19.7  5.2   .000000  1.3-99.9-99.9-99.9 8.8 8211.5 78  9.01  1   .813.9 1.1
503581981 430 21.8  9.5   .000000  4.1-99.9-99.9-99.9 8.3 7813.5 75 11.41  9  7.213.2 1.7
503581981 5 1 22.9  5.0   .000000  1.7-99.9-99.9-99.9 9.3 8712.2 72  9.91  4  3.214.3 1.3
503581981 5 2 21.0 10.4   .000000  5.5-99.9-99.9-99.9 4.6 4313.3 70 11.21  9  7.2 9.0 1.6
503581981 5 3 24.4 14.3   .000000  8.3-99.9-99.9-99.9 3.4 3216.0 75 14.01  4  3.2 7.6 1.5
503581981 5 4 27.5 15.3   .000000 11.8-99.9-99.9-99.9 5.7 5420.8 74 18.11 11  8.810.0 1.9
503581981 5 5 23.4 14.0   .000000 17.4-99.9-99.9-99.9 5.1 4815.7 68 13.71  4  3.2 9.3 1.5
503581981 5 6 21.2 12.9 29.511000  8.3-99.9-99.9-99.9 4.6 4417.2 78 15.10 11  8.8 8.7 1.3
503581981 5 7 25.4 18.0 17.011000 16.1-99.9-99.9-99.9 3.9 3722.1 84 19.10  7  5.6 7.9 1.5
503581981 5 8 24.7 18.3  2.710000 17.9-99.9-99.9-99.9 1.2 1115.5 63 13.50  7  5.6 4.9 2.0
503581981 5 9 20.5 12.8  7.211000 10.7-99.9-99.9-99.9 5.5 5313.9 74 11.90 16 12.8 9.4 1.9
503581981 510 19.4 16.3  1.711010 15.0-99.9-99.9-99.9  .0  019.9 94 17.40  4  3.2 3.6  .6
503581981 511 21.9 17.9 14.010000 16.1-99.9-99.9-99.9 3.0 2920.0 88 17.51  6  4.8 6.7 1.2
503581981 512 20.0 18.1 39.511000 15.7-99.9-99.9-99.9  .0  021.1 92 18.40 11  8.8 3.5  .8
503581981 513 20.1 17.9   .001100 16.9-99.9-99.9-99.9  .0  018.8 88 16.50  9  7.2 3.5 1.1
503581981 514 19.2 11.9   .000000 11.7-99.9-99.9-99.9 7.9 7713.4 81 11.31  4  3.211.6 1.1
503581981 515 19.1  7.9   .000000  4.6-99.9-99.9-99.9  .3  314.8 89 12.81  2  1.6 3.7  .6
503581981 516 21.1 11.0   .000000  7.7-99.9-99.9-99.9 8.5 8314.7 79 12.71  6  4.812.0 1.1
503581981 517 23.1 12.7   .510000  8.3-99.9-99.9-99.9 6.9 6714.9 73 12.91  6  4.810.4 1.4
503581981 518 19.9 16.7   .000100 14.1-99.9-99.9-99.9  .0  020.4 92 17.81  7  5.6 3.4  .6
503581981 519 19.7  9.0   .000000 13.7-99.9-99.9-99.9  .0  011.0 70  8.41  7  5.6 3.3 1.4
503581981 520 17.2  2.3   .000000 -3.2-99.9-99.9-99.9 9.5 93 8.1 69  3.91  1   .812.7  .6
503581981 521 19.3  6.8   .001000   .1-99.9-99.9-99.9 7.6 7512.9 74 10.71  9  7.210.8  .9
503581981 522 23.5 16.4  1.010000 14.5-99.9-99.9-99.9 1.2 1220.5 85 17.90  4  3.2 4.4  .9
503581981 523 27.4 17.8   .000000 15.4-99.9-99.9-99.9 3.5 3523.1 78 19.80 16 12.8 6.7 1.7
503581981 524 23.9 13.8  3.511100 19.3-99.9-99.9-99.9 1.3 1315.6 75 13.60 22 17.6 4.5 2.3
503581981 525 15.1  6.2   .000000   .4-99.9-99.9-99.9 5.2 52 7.8 59  3.41  7  5.6 8.2 1.1
503581981 526 16.0  8.6   .000000  5.9-99.9-99.9-99.9 6.6 66 9.8 69  6.70  9  7.2 9.5 1.1
503581981 527 16.2  7.9   .000000  2.6-99.9-99.9-99.9 7.6 7610.5 68  7.71 14 11.210.4 1.2
503581981 528 20.9 10.1   .000000  4.8-99.9-99.9-99.9 8.1 8114.1 80 12.11  7  5.610.9  .9
503581981 529 23.0 15.0   .000000 11.3-99.9-99.9-99.9 5.6 5617.2 76 15.10  6  4.8 8.4 1.2
503581981 530 21.9 18.2   .000000 15.9-99.9-99.9-99.9  .1  118.6 76 16.40 13 10.4 3.2 1.5
503581981 531 22.6 14.6  6.511000 16.9-99.9-99.9-99.9 2.8 2816.8 79 14.80 13 10.4 5.7 1.4
503581981 6 1 14.7  9.5   .000000 11.5-99.9-99.9-99.9  .0  011.8 85  9.41  2  1.6 3.1  .7
503581981 6 2 17.6  8.0   .000000  3.9-99.9-99.9-99.9 5.9 5910.7 76  8.01  2  1.6 8.6  .7
503581981 6 3 13.4  4.2   .000000 -1.3-99.9-99.9-99.9 6.6 67 9.1 89  5.61  4  3.2 9.2  .5
503581981 6 4 12.0  3.5   .000000 -1.6-99.9-99.9-99.9  .0  0 8.8 77  5.11  2  1.6 3.0  .6
503581981 6 5 14.6  5.7   .000000   .3-99.9-99.9-99.9 3.2 3210.3 83  7.41  4  3.2 6.0  .6
503581981 6 6 11.6  6.4  1.610100  2.9-99.9-99.9-99.9  .0  011.5 91  9.01  6  4.8 3.0  .3
503581981 6 7 10.3  5.2   .000000  6.5-99.9-99.9-99.9  .7  7 8.1 80  3.91  2  1.6 3.6  .6
503581981 6 8 15.4  2.2   .000000 -2.1-99.9-99.9-99.9 7.6 7710.0 77  7.01  7  5.6 9.9  .4
503581981 6 9 17.1  7.9   .000000  2.4-99.9-99.9-99.9 5.0 5111.7 81  9.30  2  1.6 7.5  .6
503581981 610 15.8  4.8   .000000  1.9-99.9-99.9-99.9 2.1 21 9.8 76  6.71  2  1.6 4.9  .6
503581981 611 14.4   .2  1.410000 -5.4-99.9-99.9-99.9 8.1 82 7.6 68  3.00  4  3.210.3  .5
503581981 612 11.3  4.0   .001000  -.9-99.9-99.9-99.9 6.2 63 8.5 81  4.60  6  4.8 8.6  .4
503581981 613 13.2  4.9   .000000 -1.0-99.9-99.9-99.9 8.3 85 8.1 70  3.90  9  7.210.5  .8
503581981 614 10.2 -1.0   .000000 -6.5-99.9-99.9-99.9  .5  5 7.6 79  3.00  6  4.8 3.4  .4
503581981 615 14.7  7.0  1.011000  3.7-99.9-99.9-99.9 1.6 1610.6 78  7.80  9  7.2 4.4  .8
503581981 616 11.3  8.1   .000000  7.2-99.9-99.9-99.9  .0  0 7.5 64  2.90 24 19.2 2.9 2.3
503581981 617  9.2  2.2   .000000   .0-99.9-99.9-99.9 6.9 70 6.2 70   .20 11  8.8 9.1  .9
503581981 618 11.4  -.1   .000000 -5.2-99.9-99.9-99.9 8.7 89 6.3 74   .40  4  3.210.8  .6
503581981 619 14.9 -1.7   .000000 -8.5-99.9-99.9-99.9 8.4 86 7.7 75  3.21  3  2.410.5  .4
503581981 620 15.9  1.6   .000000 -5.6-99.9-99.9-99.9 7.4 76 7.8 71  3.41  6  4.8 9.6  .7
503581981 621 13.8  6.8   .000000  -.9-99.9-99.9-99.9  .1  1 8.5 68  4.61  4  3.2 3.0 1.0
503581981 622 14.9  7.1 24.211000  2.2-99.9-99.9-99.9  .0  013.1 89 11.01 11  8.8 2.9  .3
503581981 623 13.3 11.3 18.011100 11.6-99.9-99.9-99.9  .0  013.2 93 11.10  7  5.6 2.9  .6
503581981 624 15.7 10.9   .000100 10.6-99.9-99.9-99.9 4.0 4111.2 78  8.61 11  8.8 6.5 1.1
503581981 625 16.6  9.2   .000000  4.0-99.9-99.9-99.9 5.4 55 9.6 67  6.40  7  5.6 7.8 1.0
503581981 626 13.4  4.8   .000000 -1.6-99.9-99.9-99.9 6.4 65 8.2 72  4.11  7  5.6 8.7  .7
503581981 627 12.0  3.8   .000000 -1.3-99.9-99.9-99.9  .0  011.2 90  8.61  4  3.2 2.9  .3
503581981 628 15.2  4.2   .000000   .0-99.9-99.9-99.9 7.8 79 8.3 72  4.31 13 10.410.0 1.1
503581981 629 20.6  8.1   .000000  3.7-99.9-99.9-99.9 8.7 8910.2 65  7.31 16 12.810.8 1.8
503581981 630 16.9  7.6   .000000  6.3-99.9-99.9-99.9 3.9 4010.0 73  7.01  6  4.8 6.5  .9
503581981 7 1 12.5  5.5   .000000 -1.1-99.9-99.9-99.9 2.9 29 9.3 77  5.90  9  7.2 5.6  .7
503581981 7 2 15.2  -.1   .000000 -6.0-99.9-99.9-99.9 8.6 87 7.5 76  2.91  1   .810.8  .4
503581981 7 3 14.8  3.0   .000000 -4.1-99.9-99.9-99.9 9.0 91 8.3 77  4.31  6  4.811.2  .6
503581981 7 4 16.3  5.5   .000000 -2.4-99.9-99.9-99.9 9.0 9110.3 75  7.41  9  7.211.2  .6
503581981 7 5 16.3  8.9   .000000  4.8-99.9-99.9-99.9 5.9 6011.6 74  9.21 15 12.0 8.4 1.0
503581981 7 6 19.1 10.6   .000000  7.6-99.9-99.9-99.9 6.3 6412.5 73 10.30 11  8.8 8.8 1.2
503581981 7 7 22.0  9.4   .000000  5.7-99.9-99.9-99.9 7.5 7611.1 65  8.50  9  7.2 9.9 1.3
503581981 7 8 22.5  9.9   .000000  6.4-99.9-99.9-99.9 8.9 9010.4 59  7.50 14 11.211.3 2.0
503581981 7 9 16.4 11.5 27.311100  7.2-99.9-99.9-99.9  .1  113.2 82 11.11  4  3.2 3.1  .8
503581981 710 13.8  8.2   .811100 12.0-99.9-99.9-99.9  .0  012.5 95 10.30  4  3.2 3.0  .5
503581981 711 17.5  2.6   .000000 -2.5-99.9-99.9-99.9 7.8 78 9.3 78  5.91  4  3.210.3  .5
503581981 712 14.3  6.8   .000000  1.4-99.9-99.9-99.9 2.4 2410.1 81  7.11  2  1.6 5.3  .6
503581981 713 17.6  3.6  6.410000 -1.5-99.9-99.9-99.9 6.2 6214.0 86 12.01  9  7.2 8.9  .4
503581981 714 19.7 13.0   .211100 10.8-99.9-99.9-99.9  .0  016.9 94 14.90  6  4.8 3.1  .7
503581981 715 10.7  8.1   .000000  2.9-99.9-99.9-99.9  .0  010.0 83  7.00 11  8.8 3.1  .8
503581981 716  9.7  6.0   .000000  5.6-99.9-99.9-99.9  .0  0 6.8 69  1.50 21 16.8 3.1 2.0
503581981 717  9.0   .2   .000000 -1.9-99.9-99.9-99.9 8.9 89 4.8 60 -3.31 13 10.411.7 1.3
503581981 718  9.6   .5   .000000 -2.3-99.9-99.9-99.9 7.6 76 5.7 67 -1.01 13 10.410.5 1.0
503581981 719 11.6 -3.1   .000000 -8.9-99.9-99.9-99.9 8.2 81 6.7 80  1.31  3  2.411.1  .4
503581981 720 14.2 -1.0   .000000 -6.1-99.9-99.9-99.9 8.7 86 7.1 71  2.10  4  3.211.7  .5
503581981 721 16.2  1.2   .000000 -4.1-99.9-99.9-99.9 6.7 6610.1 82  7.11  3  2.4 9.8  .4
503581981 722 10.7  5.9   .000000  2.5-99.9-99.9-99.9 1.2 12 7.9 77  3.60 11  8.8 4.4 1.2
503581981 723  9.1 -3.4   .000000-10.2-99.9-99.9-99.9 8.2 81 5.1 71 -2.50  1   .811.4  .4
503581981 724 12.5 -1.4   .000000 -9.4-99.9-99.9-99.9 8.6 84 5.0 55 -2.70  7  5.611.8 1.0
503581981 725 16.1  1.1   .000000 -5.9-99.9-99.9-99.9 9.4 92 6.9 60  1.71 12  9.612.7 1.3
503581981 726 17.5  4.5   .000000 -1.4-99.9-99.9-99.9 8.9 87 9.3 73  5.91  9  7.212.3 1.1
503581981 727 20.5  6.5   .000000  -.2-99.9-99.9-99.9 8.8 8610.2 72  7.31  4  3.212.3 1.0
503581981 728 18.0  7.8  5.610000  1.9-99.9-99.9-99.9 4.4 4311.9 73  9.51  6  4.8 7.9 1.0
503581981 729 19.5 12.8  1.311000 11.8-99.9-99.9-99.9 4.3 4214.6 84 12.60  6  4.8 7.8 1.1
503581981 730 14.0 12.1 10.711000  8.8-99.9-99.9-99.9  .1  114.3 94 12.30 12  9.6 3.6  .7
503581981 731 14.1 12.2   .000000 11.6-99.9-99.9-99.9  .0  014.1 93 12.10  6  4.8 3.5  .7
503581981 8 1 17.4 11.9   .000000 11.4-99.9-99.9-99.9 2.9 2815.0 88 13.00 13 10.4 6.5 1.0
503581981 8 2 26.9 15.6   .000000 12.8-99.9-99.9-99.9 7.2 6917.8 67 15.71 13 10.411.1 2.3
503581981 8 3 26.0 15.9   .000000 13.9-99.9-99.9-99.9 4.2 4016.8 69 14.81  4  3.2 8.0 1.6
503581981 8 4 22.0 13.3   .000000 10.0-99.9-99.9-99.9 4.4 4216.4 85 14.41  4  3.2 8.3 1.2
503581981 8 5 15.1 13.2 15.711000 10.5-99.9-99.9-99.9  .0  014.7 91 12.71  9  7.2 3.7  .8
503581981 8 6 13.6 10.3  7.911100  9.5-99.9-99.9-99.9  .0  012.8 93 10.60 13 10.4 3.7  .8
503581981 8 7 13.4 11.4  4.311000 10.9-99.9-99.9-99.9  .5  513.0 93 10.91  7  5.6 4.3  .8
503581981 8 8 12.9  4.4   .000000  3.5-99.9-99.9-99.9 9.5 90 6.6 64  1.11  8  6.414.0 1.3
503581981 8 9 17.3   .5   .000000 -5.0-99.9-99.9-99.9 9.5 90 8.4 62  4.51 11  8.814.1 1.3
503581981 810 20.6  5.6   .000000  -.1-99.9-99.9-99.9 9.5 89 9.6 65  6.41 14 11.214.2 2.0
503581981 811 14.9  9.2   .000000  6.0-99.9-99.9-99.9 7.9 74 9.5 71  6.20  7  5.612.6 1.4
503581981 812 13.7  5.3   .000000  -.1-99.9-99.9-99.9 6.1 57 8.4 74  4.51  4  3.210.7 1.1
503581981 813 17.0  4.4   .000000 -2.6-99.9-99.9-99.9 9.6 89 6.4 53   .61 11  8.814.7 2.0
503581981 814 21.2  4.0   .000000 -3.4-99.9-99.9-99.9 9.2 86 7.3 48  2.51  6  4.814.3 1.7
503581981 815 23.9  7.3   .000000   .2-99.9-99.9-99.9 9.3 86 9.5 51  6.21  6  4.814.5 1.9
503581981 816 22.7 12.4   .000000  6.2-99.9-99.9-99.9 9.3 86 9.6 53  6.41  9  7.214.6 2.5
503581981 817 22.5  4.6   .000000 -1.7-99.9-99.9-99.9 9.7 89 8.3 51  4.31 11  8.815.2 2.2
503581981 818 23.2  5.4   .000000  -.7-99.9-99.9-99.9 9.8 90 9.9 55  6.81  6  4.815.4 1.8
503581981 819 19.1  8.0   .000000  1.9-99.9-99.9-99.9 9.8 9010.6 66  7.81 11  8.815.5 2.0
503581981 820 23.3  9.0   .000000  3.2-99.9-99.9-99.9 9.9 9011.4 62  8.91 13 10.415.8 2.5
503581981 821 21.8  8.8   .000000   .7-99.9-99.9-99.9 9.9 9011.7 66  9.31 13 10.415.9 2.4
503581981 822 25.3 10.3   .000000  3.1-99.9-99.9-99.9 8.6 7813.6 64 11.51 11  8.814.4 2.5
503581981 823 22.0 12.5   .000000  5.7-99.9-99.9-99.9 1.0  914.2 69 12.21 13 10.4 5.5 2.0
503581981 824 18.8 10.5   .000000  6.5-99.9-99.9-99.9 9.1 82 7.8 51  3.40 13 10.415.3 2.9
503581981 825 18.0 11.0   .000000  3.7-99.9-99.9-99.9 4.4 40 7.8 53  3.40 13 10.4 9.7 2.8
503581981 826 12.5  6.5   .000000  3.7-99.9-99.9-99.9 9.5 85 5.7 49 -1.00 16 12.816.0 2.7
503581981 827 13.4  2.5   .000000 -1.6-99.9-99.9-99.9 9.5 85 8.1 69  3.91  7  5.616.1 1.4
503581981 828 20.0  6.6   .000000   .7-99.9-99.9-99.910.4 9311.3 70  8.81 14 11.217.3 2.3
503581981 829 21.7 11.9   .000000  5.6-99.9-99.9-99.9 9.4 8411.5 62  9.01 16 12.816.2 3.2
503581981 830 12.7  3.4   .000000  1.0-99.9-99.9-99.9 9.6 85 6.8 62  1.50 21 16.816.5 2.5
503581981 831 10.4  6.7   .000000  4.3-99.9-99.9-99.9  .3  3 8.3 74  4.30 18 14.4 5.0 1.7
503581981 9 1 14.6  8.4   .000000  7.5-99.9-99.9-99.9 2.9 26 9.3 70  5.90 15 12.0 8.3 2.1
503581981 9 2 15.1  5.9   .000000  3.2-99.9-99.9-99.9 2.1 18 9.3 63  5.90  6  4.8 7.4 1.4
503581981 9 3 16.4 10.2   .000000  7.4-99.9-99.9-99.9 1.1 1011.1 77  8.51  4  3.2 6.2 1.4
503581981 9 4 20.7  5.2   .000000  -.4-99.9-99.9-99.9 9.5 83 8.4 56  4.51 10  8.017.0 2.6
503581981 9 5 22.9  9.7   .000000  3.5-99.9-99.9-99.9 8.3 72 9.9 52  6.80 14 11.215.6 3.3
503581981 9 6 25.3  8.9   .000000  2.1-99.9-99.9-99.9 9.6 8311.4 55  8.91 13 10.417.4 3.2
503581981 9 7 29.1 11.9   .000000  9.0-99.9-99.9-99.9 9.6 8313.1 51 11.01 16 12.817.5 4.1
503581981 9 8 26.5 14.5   .000000 13.3-99.9-99.9-99.9 6.6 5713.5 57 11.40 16 12.813.7 3.8
503581981 9 9 19.0  6.3   .000000  2.0-99.9-99.9-99.9 9.4 81 6.4 44   .61 10  8.017.5 2.9
503581981 910 20.5  2.6   .000000 -3.5-99.9-99.9-99.9 9.3 80 6.6 43  1.11  1   .817.4 1.9
503581981 911 19.6  5.8   .000000 -1.0-99.9-99.9-99.9 2.3 20 8.5 50  4.61  6  4.8 8.2 2.0
503581981 912 15.2  7.7   .000000  7.7-99.9-99.9-99.9 5.0 43 6.4 53   .60 30 24.011.9 4.5
503581981 913  7.3  4.8 13.611000  3.7-99.9-99.9-99.9  .0  0 6.9 75  1.70 24 19.2 5.2 1.9
503581981 914  6.9  5.5 14.510000  3.9-99.9-99.9-99.9  .0  0 8.4 89  4.50 21 16.8 5.3 1.1
503581981 915 14.2  1.7   .000000  -.8-99.9-99.9-99.910.0 85 6.3 59   .41  9  7.219.0 2.3
503581981 916 20.7  5.4   .000000  1.3-99.9-99.9-99.910.2 86 8.8 53  5.11 15 12.019.4 3.3
503581981 917 19.7 11.4   .000000  9.3-99.9-99.9-99.9 5.5 4610.0 62  7.01  6  4.813.0 2.5
503581981 918 22.1  5.7   .000000  -.7-99.9-99.9-99.9 9.7 81 7.0 40  1.91  2  1.618.9 2.4
503581981 919 16.4  9.4   .000000  5.2-99.9-99.9-99.9  .5  4 5.8 39  -.70  6  4.8 6.2 2.4
503581981 920 16.1  3.9   .000000 -1.8-99.9-99.9-99.9 2.3 19 8.1 58  3.91  7  5.6 8.7 1.8
503581981 921 15.5  5.4   .000000   .4-99.9-99.9-99.910.3 86 5.9 43  -.51  6  4.820.1 2.7
503581981 922 16.6  2.8   .000000  1.1-99.9-99.9-99.910.1 84 7.4 50  2.71  9  7.219.9 2.6
503581981 923 19.4 11.5   .000000  5.0-99.9-99.9-99.9 9.1 7511.3 63  8.80 13 10.418.6 3.4
503581981 924 20.7 12.8   .000000  9.3-99.9-99.9-99.9 8.2 6713.2 66 11.10 22 17.617.4 3.9
503581981 925 21.6 15.6   .000000 12.4-99.9-99.9-99.9 1.4 1115.1 69 13.10 13 10.4 7.8 2.6
503581981 926 22.0 15.5   .000000 11.2-99.9-99.9-99.9 2.4 2017.1 83 15.01  7  5.6 9.3 2.1
503581981 927 25.5 13.4 31.010000  7.9-99.9-99.9-99.9 6.3 5116.3 67 14.31  6  4.815.0 2.9
503581981 928 20.3 10.6   .310000  9.7-99.9-99.9-99.9 4.8 39 9.6 68  6.40 20 16.012.9 4.0
503581981 929 13.6  7.2   .000000  6.9-99.9-99.9-99.9 6.9 56 7.2 63  2.31 13 10.416.0 3.0
503581981 930 17.5  1.9   .000000 -3.0-99.9-99.9-99.910.5 85 9.2 62  5.81  9  7.221.4 2.6
50358198110 1 20.8  6.9   .000000  3.8-99.9-99.9-99.910.7 86 8.4 47  4.51 12  9.621.8 3.8
50358198110 2 25.2 10.1   .610000  4.2-99.9-99.9-99.910.6 8511.6 55  9.21  7  5.621.8 3.7
50358198110 3 18.3 10.3   .001000  9.7-99.9-99.9-99.9 5.8 4610.0 68  7.00 19 15.214.7 3.7
50358198110 4 14.6  6.0   .000000  3.8-99.9-99.9-99.9 9.2 74 6.7 54  1.30 16 12.819.9 3.6
50358198110 5 12.4  4.9   .000000  2.0-99.9-99.9-99.9  .6  5 7.6 60  3.00 15 12.0 7.1 2.1
50358198110 6 17.6  9.1   .000000  8.0-99.9-99.9-99.9 7.5 60 9.8 64  6.70 11  8.817.6 3.1
50358198110 7 19.6  3.9   .000000 -2.2-99.9-99.9-99.910.2 81 9.3 58  5.91  6  4.821.7 2.9
50358198110 8 18.7  4.8   .000000 -1.6-99.9-99.9-99.9 9.1 72 8.0 49  3.81  4  3.220.2 2.8
50358198110 9 20.5  3.9   .000000 -1.9-99.9-99.9-99.910.1 80 9.6 57  6.41  6  4.821.8 3.0
5035819811010 20.4  3.6   .000000 -2.7-99.9-99.9-99.910.2 8010.4 60  7.51  6  4.822.0 2.9
5035819811011 23.5  6.7   .310000  1.3-99.9-99.9-99.9 9.2 7210.2 50  7.31  7  5.620.6 3.4
5035819811012 22.3 11.8   .311000  7.2-99.9-99.9-99.9 8.6 6711.4 61  8.91  8  6.419.8 3.7
5035819811013 25.0  5.4   .000000   .0-99.9-99.9-99.911.8 92 8.1 38  3.90  6  4.824.8 3.9
5035819811014 25.4 10.0   .000000  3.7-99.9-99.9-99.910.2 7911.3 46  8.80  6  4.822.4 3.9
5035819811015 26.3 13.4   .000000  7.6-99.9-99.9-99.9 6.9 5312.4 50 10.10 12  9.617.4 4.4
5035819811016 18.1  7.3   .000000  6.0-99.9-99.9-99.912.0 93 7.0 47  1.90 11  8.825.4 4.2
5035819811017 15.9  4.2   .000000 -1.2-99.9-99.9-99.912.1 93 7.5 54  2.90 15 12.025.7 3.9
5035819811018 17.7  6.4   .000000   .7-99.9-99.9-99.9 7.2 55 8.8 53  5.10  6  4.818.1 2.9
5035819811019 21.9 11.4   .000000  8.3-99.9-99.9-99.911.2 8610.8 54  8.10  4  3.224.5 3.9
5035819811020 24.1  8.2   .000000  3.4-99.9-99.9-99.910.7 8212.7 58 10.50  4  3.223.8 3.7
5035819811021 24.9  9.6   .000000  4.6-99.9-99.9-99.9 8.0 6112.7 55 10.51 16 12.819.6 4.3
5035819811022 23.9  5.2   .000000  -.4-99.9-99.9-99.911.5 87 8.2 43  4.10  9  7.225.2 4.3
5035819811023 28.2 12.2   .810000  6.5-99.9-99.9-99.9 9.9 7511.9 43  9.50  7  5.622.8 4.6
5035819811024 30.4 17.0   .001000 15.5-99.9-99.9-99.9 9.3 7018.4 63 16.20  8  6.421.9 4.9
5035819811025 23.7 17.1   .910000 14.2-99.9-99.9-99.9  .0  015.2 71 13.20  9  7.2 7.0 2.8
5035819811026 20.5 16.6   .001000 15.9-99.9-99.9-99.9  .2  217.8 79 15.70 11  8.8 7.3 2.1
5035819811027 25.2 17.5   .000000 15.8-99.9-99.9-99.9 3.6 2718.5 71 16.30  6  4.812.9 3.1
5035819811028 25.2 17.8   .000000 15.6-99.9-99.9-99.9 8.1 6120.0 73 17.50 11  8.820.2 4.2
5035819811029 31.6 20.3   .000000 18.5-99.9-99.9-99.912.0 9022.6 64 19.50 11  8.826.6 6.2
5035819811030 31.6 20.7 49.811000 19.9-99.9-99.9-99.9 8.7 6522.9 69 19.70 14 11.221.3 5.6
5035819811031 26.2 19.4  3.911100 19.2-99.9-99.9-99.9 1.6 1222.3 83 19.20  7  5.6 9.8 2.6
